codigo,nome_estacao,uf,mes,temperatura,ano,mes_num
83437.0,Montes Claros,MG,julho,19.6,1961 - 1991,7
83437.0,Montes Claros,MG,agosto,21.1,1961 - 1991,8
83437.0,Montes Claros,MG,setembro,22.8,1961 - 1991,9
83437.0,Montes Claros,MG,outubro,23.6,1961 - 1991,10
83437.0,Montes Claros,MG,novembro,23.1,1961 - 1991,11
83437.0,Montes Claros,MG,dezembro,23.1,1961 - 1991,12
83437.0,Montes Claros,MG,janeiro,24.3,1981 - 2011,1
83437.0,Montes Claros,MG,fevereiro,24.5,1981 - 2011,2
83437.0,Montes Claros,MG,marco,24.1,1981 - 2011,3
83437.0,Montes Claros,MG,abril,23.4,1981 - 2011,4
83437.0,Montes Claros,MG,maio,21.7,1981 - 2011,5
83437.0,Montes Claros,MG,junho,20.2,1981 - 2011,6
83437.0,Montes Claros,MG,julho,20.3,1981 - 2011,7
83437.0,Montes Claros,MG,agosto,21.5,1981 - 2011,8
83437.0,Montes Claros,MG,setembro,23.9,1981 - 2011,9
83437.0,Montes Claros,MG,outubro,25.3,1981 - 2011,10
83437.0,Montes Claros,MG,novembro,24.2,1981 - 2011,11
83437.0,Montes Claros,MG,dezembro,24.0,1981 - 2011,12
83437.0,Montes Claros,MG,janeiro,24.6,1991 - 2021,1
83437.0,Montes Claros,MG,fevereiro,24.9,1991 - 2021,2
83437.0,Montes Claros,MG,marco,24.5,1991 - 2021,3
83437.0,Montes Claros,MG,abril,23.7,1991 - 2021,4
83437.0,Montes Claros,MG,maio,22.1,1991 - 2021,5
83437.0,Montes Claros,MG,junho,20.8,1991 - 2021,6
83437.0,Montes Claros,MG,julho,20.6,1991 - 2021,7
83437.0,Montes Claros,MG,agosto,22.0,1991 - 2021,8
83437.0,Montes Claros,MG,setembro,24.3,1991 - 2021,9
83437.0,Montes Claros,MG,outubro,25.5,1991 - 2021,10
83437.0,Montes Claros,MG,novembro,24.5,1991 - 2021,11
83437.0,Montes Claros,MG,dezembro,24.4,1991 - 2021,12
83441.0,Salinas,MG,janeiro,24.8,1961 - 1991,1
83441.0,Salinas,MG,fevereiro,24.9,1961 - 1991,2
83441.0,Salinas,MG,marco,25.0,1961 - 1991,3
83441.0,Salinas,MG,abril,23.2,1961 - 1991,4
83441.0,Salinas,MG,maio,21.4,1961 - 1991,5
83441.0,Salinas,MG,junho,19.9,1961 - 1991,6
83441.0,Salinas,MG,julho,19.7,1961 - 1991,7
83441.0,Salinas,MG,agosto,21.5,1961 - 1991,8
83441.0,Salinas,MG,setembro,23.4,1961 - 1991,9
83441.0,Salinas,MG,outubro,24.4,1961 - 1991,10
83441.0,Salinas,MG,novembro,24.4,1961 - 1991,11
83441.0,Salinas,MG,dezembro,24.2,1961 - 1991,12
83441.0,Salinas,MG,janeiro,24.8,1981 - 2011,1
83441.0,Salinas,MG,fevereiro,25.2,1981 - 2011,2
83441.0,Salinas,MG,marco,24.8,1981 - 2011,3
83441.0,Salinas,MG,abril,23.7,1981 - 2011,4
83441.0,Salinas,MG,maio,21.9,1981 - 2011,5
83441.0,Salinas,MG,junho,20.4,1981 - 2011,6
83441.0,Salinas,MG,julho,20.5,1981 - 2011,7
83441.0,Salinas,MG,agosto,21.9,1981 - 2011,8
83441.0,Salinas,MG,setembro,24.0,1981 - 2011,9
83441.0,Salinas,MG,outubro,25.5,1981 - 2011,10
83441.0,Salinas,MG,novembro,24.7,1981 - 2011,11
83441.0,Salinas,MG,dezembro,24.7,1981 - 2011,12
83441.0,Salinas,MG,janeiro,25.3,1991 - 2021,1
83441.0,Salinas,MG,fevereiro,25.5,1991 - 2021,2
83441.0,Salinas,MG,marco,25.3,1991 - 2021,3
83441.0,Salinas,MG,abril,24.4,1991 - 2021,4
83441.0,Salinas,MG,maio,22.5,1991 - 2021,5
83441.0,Salinas,MG,junho,21.2,1991 - 2021,6
83441.0,Salinas,MG,julho,21.0,1991 - 2021,7
83441.0,Salinas,MG,agosto,22.3,1991 - 2021,8
83441.0,Salinas,MG,setembro,24.6,1991 - 2021,9
83441.0,Salinas,MG,outubro,26.1,1991 - 2021,10
83441.0,Salinas,MG,novembro,25.1,1991 - 2021,11
83441.0,Salinas,MG,dezembro,25.1,1991 - 2021,12
83442.0,Araçuaí,MG,janeiro,25.6,1961 - 1991,1
83442.0,Araçuaí,MG,fevereiro,26.0,1961 - 1991,2
83442.0,Araçuaí,MG,marco,25.9,1961 - 1991,3
83442.0,Araçuaí,MG,abril,24.6,1961 - 1991,4
83442.0,Araçuaí,MG,maio,22.8,1961 - 1991,5
83442.0,Araçuaí,MG,junho,21.5,1961 - 1991,6
83442.0,Araçuaí,MG,julho,21.3,1961 - 1991,7
83442.0,Araçuaí,MG,agosto,22.5,1961 - 1991,8
83442.0,Araçuaí,MG,setembro,24.5,1961 - 1991,9
83442.0,Araçuaí,MG,outubro,25.3,1961 - 1991,10
83442.0,Araçuaí,MG,novembro,25.0,1961 - 1991,11
83442.0,Araçuaí,MG,dezembro,24.9,1961 - 1991,12
83442.0,Araçuaí,MG,janeiro,26.5,1981 - 2011,1
83442.0,Araçuaí,MG,fevereiro,27.1,1981 - 2011,2
83442.0,Araçuaí,MG,marco,26.4,1981 - 2011,3
83442.0,Araçuaí,MG,abril,25.5,1981 - 2011,4
83442.0,Araçuaí,MG,maio,23.7,1981 - 2011,5
83442.0,Araçuaí,MG,junho,22.2,1981 - 2011,6
83442.0,Araçuaí,MG,julho,21.9,1981 - 2011,7
83442.0,Araçuaí,MG,agosto,23.2,1981 - 2011,8
83442.0,Araçuaí,MG,setembro,25.3,1981 - 2011,9
83442.0,Araçuaí,MG,outubro,26.8,1981 - 2011,10
83442.0,Araçuaí,MG,novembro,26.0,1981 - 2011,11
83442.0,Araçuaí,MG,dezembro,25.8,1981 - 2011,12
83442.0,Araçuaí,MG,janeiro,26.7,1991 - 2021,1
83442.0,Araçuaí,MG,fevereiro,27.2,1991 - 2021,2
83442.0,Araçuaí,MG,marco,26.7,1991 - 2021,3
83442.0,Araçuaí,MG,abril,25.7,1991 - 2021,4
83442.0,Araçuaí,MG,maio,23.8,1991 - 2021,5
83442.0,Araçuaí,MG,junho,22.5,1991 - 2021,6
83442.0,Araçuaí,MG,julho,22.2,1991 - 2021,7
83442.0,Araçuaí,MG,agosto,23.5,1991 - 2021,8
83442.0,Araçuaí,MG,setembro,25.5,1991 - 2021,9
83442.0,Araçuaí,MG,outubro,26.9,1991 - 2021,10
83442.0,Araçuaí,MG,novembro,26.1,1991 - 2021,11
83442.0,Araçuaí,MG,dezembro,26.2,1991 - 2021,12
83464.0,Jataí,GO,janeiro,23.9,1961 - 1991,1
83464.0,Jataí,GO,fevereiro,23.7,1961 - 1991,2
83464.0,Jataí,GO,marco,23.6,1961 - 1991,3
83464.0,Jataí,GO,abril,22.7,1961 - 1991,4
83464.0,Jataí,GO,maio,20.5,1961 - 1991,5
83464.0,Jataí,GO,junho,18.2,1961 - 1991,6
83464.0,Jataí,GO,julho,18.2,1961 - 1991,7
83464.0,Jataí,GO,agosto,20.4,1961 - 1991,8
83464.0,Jataí,GO,setembro,22.5,1961 - 1991,9
83464.0,Jataí,GO,outubro,24.1,1961 - 1991,10
83464.0,Jataí,GO,novembro,24.1,1961 - 1991,11
83464.0,Jataí,GO,dezembro,23.9,1961 - 1991,12
83464.0,Jataí,GO,janeiro,24.1,1981 - 2011,1
83464.0,Jataí,GO,fevereiro,23.9,1981 - 2011,2
83464.0,Jataí,GO,marco,23.8,1981 - 2011,3
83464.0,Jataí,GO,abril,22.8,1981 - 2011,4
83464.0,Jataí,GO,maio,20.2,1981 - 2011,5
83464.0,Jataí,GO,junho,18.7,1981 - 2011,6
83464.0,Jataí,GO,julho,18.8,1981 - 2011,7
83464.0,Jataí,GO,agosto,21.0,1981 - 2011,8
83464.0,Jataí,GO,setembro,23.3,1981 - 2011,9
83464.0,Jataí,GO,outubro,24.3,1981 - 2011,10
83464.0,Jataí,GO,novembro,24.2,1981 - 2011,11
83464.0,Jataí,GO,dezembro,24.1,1981 - 2011,12
83464.0,Jataí,GO,janeiro,24.3,1991 - 2021,1
83464.0,Jataí,GO,fevereiro,24.1,1991 - 2021,2
83464.0,Jataí,GO,marco,24.0,1991 - 2021,3
83464.0,Jataí,GO,abril,23.0,1991 - 2021,4
83464.0,Jataí,GO,maio,20.2,1991 - 2021,5
83464.0,Jataí,GO,junho,19.3,1991 - 2021,6
83464.0,Jataí,GO,julho,19.3,1991 - 2021,7
83464.0,Jataí,GO,agosto,21.5,1991 - 2021,8
83464.0,Jataí,GO,setembro,24.1,1991 - 2021,9
83464.0,Jataí,GO,outubro,24.7,1991 - 2021,10
83464.0,Jataí,GO,novembro,24.4,1991 - 2021,11
83464.0,Jataí,GO,dezembro,24.4,1991 - 2021,12
83514.0,Capinópolis,MG,janeiro,23.8,1961 - 1991,1
83514.0,Capinópolis,MG,fevereiro,24.1,1961 - 1991,2
83514.0,Capinópolis,MG,marco,24.0,1961 - 1991,3
83514.0,Capinópolis,MG,abril,23.3,1961 - 1991,4
83514.0,Capinópolis,MG,maio,21.5,1961 - 1991,5
83514.0,Capinópolis,MG,junho,20.3,1961 - 1991,6
83514.0,Capinópolis,MG,julho,20.2,1961 - 1991,7
83514.0,Capinópolis,MG,agosto,22.5,1961 - 1991,8
83514.0,Capinópolis,MG,setembro,23.9,1961 - 1991,9
83514.0,Capinópolis,MG,outubro,24.7,1961 - 1991,10
83514.0,Capinópolis,MG,novembro,24.3,1961 - 1991,11
83514.0,Capinópolis,MG,dezembro,23.7,1961 - 1991,12
83514.0,Capinópolis,MG,janeiro,24.4,1981 - 2011,1
83514.0,Capinópolis,MG,fevereiro,24.4,1981 - 2011,2
83514.0,Capinópolis,MG,marco,24.4,1981 - 2011,3
83514.0,Capinópolis,MG,abril,23.9,1981 - 2011,4
83514.0,Capinópolis,MG,maio,21.5,1981 - 2011,5
83514.0,Capinópolis,MG,junho,20.7,1981 - 2011,6
83514.0,Capinópolis,MG,julho,20.9,1981 - 2011,7
83514.0,Capinópolis,MG,agosto,22.9,1981 - 2011,8
83514.0,Capinópolis,MG,setembro,24.5,1981 - 2011,9
83514.0,Capinópolis,MG,outubro,25.4,1981 - 2011,10
83514.0,Capinópolis,MG,novembro,24.9,1981 - 2011,11
83514.0,Capinópolis,MG,dezembro,24.6,1981 - 2011,12
83514.0,Capinópolis,MG,janeiro,24.3,1991 - 2021,1
83514.0,Capinópolis,MG,fevereiro,24.4,1991 - 2021,2
83514.0,Capinópolis,MG,marco,24.4,1991 - 2021,3
83514.0,Capinópolis,MG,abril,23.9,1991 - 2021,4
83514.0,Capinópolis,MG,maio,21.7,1991 - 2021,5
83514.0,Capinópolis,MG,junho,20.8,1991 - 2021,6
83514.0,Capinópolis,MG,julho,21.0,1991 - 2021,7
83514.0,Capinópolis,MG,agosto,22.9,1991 - 2021,8
83514.0,Capinópolis,MG,setembro,24.9,1991 - 2021,9
83514.0,Capinópolis,MG,outubro,25.6,1991 - 2021,10
83514.0,Capinópolis,MG,novembro,24.8,1991 - 2021,11
83514.0,Capinópolis,MG,dezembro,24.7,1991 - 2021,12
83526.0,Catalão,GO,janeiro,23.0,1961 - 1991,1
83526.0,Catalão,GO,fevereiro,23.1,1961 - 1991,2
83526.0,Catalão,GO,marco,23.2,1961 - 1991,3
83526.0,Catalão,GO,abril,22.4,1961 - 1991,4
83526.0,Catalão,GO,maio,20.6,1961 - 1991,5
83526.0,Catalão,GO,junho,19.5,1961 - 1991,6
83526.0,Catalão,GO,julho,19.2,1961 - 1991,7
83526.0,Catalão,GO,agosto,21.4,1961 - 1991,8
83526.0,Catalão,GO,setembro,23.0,1961 - 1991,9
83526.0,Catalão,GO,outubro,23.3,1961 - 1991,10
83526.0,Catalão,GO,novembro,23.0,1961 - 1991,11
83526.0,Catalão,GO,dezembro,22.6,1961 - 1991,12
83526.0,Catalão,GO,janeiro,23.6,1981 - 2011,1
83526.0,Catalão,GO,fevereiro,23.9,1981 - 2011,2
83526.0,Catalão,GO,marco,23.7,1981 - 2011,3
83526.0,Catalão,GO,abril,23.1,1981 - 2011,4
83526.0,Catalão,GO,maio,21.2,1981 - 2011,5
83526.0,Catalão,GO,junho,20.0,1981 - 2011,6
83526.0,Catalão,GO,julho,20.2,1981 - 2011,7
83526.0,Catalão,GO,agosto,22.0,1981 - 2011,8
83526.0,Catalão,GO,setembro,23.7,1981 - 2011,9
83526.0,Catalão,GO,outubro,24.4,1981 - 2011,10
83526.0,Catalão,GO,novembro,23.8,1981 - 2011,11
83526.0,Catalão,GO,dezembro,23.4,1981 - 2011,12
83526.0,Catalão,GO,janeiro,24.1,1991 - 2021,1
83526.0,Catalão,GO,fevereiro,24.2,1991 - 2021,2
83526.0,Catalão,GO,marco,24.0,1991 - 2021,3
83526.0,Catalão,GO,abril,23.4,1991 - 2021,4
83526.0,Catalão,GO,maio,21.5,1991 - 2021,5
83526.0,Catalão,GO,junho,20.6,1991 - 2021,6
83526.0,Catalão,GO,julho,20.7,1991 - 2021,7
83526.0,Catalão,GO,agosto,22.5,1991 - 2021,8
83526.0,Catalão,GO,setembro,24.5,1991 - 2021,9
83526.0,Catalão,GO,outubro,25.1,1991 - 2021,10
83526.0,Catalão,GO,novembro,24.0,1991 - 2021,11
83526.0,Catalão,GO,dezembro,24.0,1991 - 2021,12
83531.0,Patos de Minas,MG,janeiro,22.1,1961 - 1991,1
83531.0,Patos de Minas,MG,fevereiro,22.3,1961 - 1991,2
83531.0,Patos de Minas,MG,marco,22.3,1961 - 1991,3
83531.0,Patos de Minas,MG,abril,21.1,1961 - 1991,4
83531.0,Patos de Minas,MG,maio,19.4,1961 - 1991,5
83531.0,Patos de Minas,MG,junho,18.4,1961 - 1991,6
83531.0,Patos de Minas,MG,julho,18.3,1961 - 1991,7
83531.0,Patos de Minas,MG,agosto,20.4,1961 - 1991,8
83531.0,Patos de Minas,MG,setembro,21.9,1961 - 1991,9
83531.0,Patos de Minas,MG,outubro,22.2,1961 - 1991,10
83531.0,Patos de Minas,MG,novembro,22.0,1961 - 1991,11
83531.0,Patos de Minas,MG,dezembro,21.7,1961 - 1991,12
83531.0,Patos de Minas,MG,janeiro,22.5,1981 - 2011,1
83531.0,Patos de Minas,MG,fevereiro,22.8,1981 - 2011,2
83531.0,Patos de Minas,MG,marco,22.4,1981 - 2011,3
83531.0,Patos de Minas,MG,abril,21.7,1981 - 2011,4
83531.0,Patos de Minas,MG,maio,19.8,1981 - 2011,5
83531.0,Patos de Minas,MG,junho,18.7,1981 - 2011,6
83531.0,Patos de Minas,MG,julho,18.9,1981 - 2011,7
83531.0,Patos de Minas,MG,agosto,20.7,1981 - 2011,8
83531.0,Patos de Minas,MG,setembro,22.4,1981 - 2011,9
83531.0,Patos de Minas,MG,outubro,23.3,1981 - 2011,10
83531.0,Patos de Minas,MG,novembro,22.5,1981 - 2011,11
83531.0,Patos de Minas,MG,dezembro,22.3,1981 - 2011,12
83531.0,Patos de Minas,MG,janeiro,22.7,1991 - 2021,1
83531.0,Patos de Minas,MG,fevereiro,22.9,1991 - 2021,2
83531.0,Patos de Minas,MG,marco,22.4,1991 - 2021,3
83531.0,Patos de Minas,MG,abril,21.8,1991 - 2021,4
83531.0,Patos de Minas,MG,maio,19.8,1991 - 2021,5
83531.0,Patos de Minas,MG,junho,18.9,1991 - 2021,6
83531.0,Patos de Minas,MG,julho,19.1,1991 - 2021,7
83531.0,Patos de Minas,MG,agosto,20.7,1991 - 2021,8
83531.0,Patos de Minas,MG,setembro,22.7,1991 - 2021,9
83531.0,Patos de Minas,MG,outubro,23.4,1991 - 2021,10
83531.0,Patos de Minas,MG,novembro,22.5,1991 - 2021,11
83531.0,Patos de Minas,MG,dezembro,22.5,1991 - 2021,12
83577.0,Uberaba,MG,janeiro,23.5,1961 - 1991,1
83577.0,Uberaba,MG,fevereiro,23.5,1961 - 1991,2
83577.0,Uberaba,MG,marco,23.5,1961 - 1991,3
83577.0,Uberaba,MG,abril,22.2,1961 - 1991,4
83577.0,Uberaba,MG,maio,19.8,1961 - 1991,5
83577.0,Uberaba,MG,junho,18.8,1961 - 1991,6
83577.0,Uberaba,MG,julho,18.5,1961 - 1991,7
83577.0,Uberaba,MG,agosto,20.9,1961 - 1991,8
83577.0,Uberaba,MG,setembro,22.6,1961 - 1991,9
83577.0,Uberaba,MG,outubro,23.2,1961 - 1991,10
83577.0,Uberaba,MG,novembro,23.3,1961 - 1991,11
83577.0,Uberaba,MG,dezembro,23.1,1961 - 1991,12
83577.0,Uberaba,MG,janeiro,23.6,1981 - 2011,1
83577.0,Uberaba,MG,fevereiro,23.7,1981 - 2011,2
83577.0,Uberaba,MG,marco,23.5,1981 - 2011,3
83577.0,Uberaba,MG,abril,22.5,1981 - 2011,4
83577.0,Uberaba,MG,maio,19.8,1981 - 2011,5
83577.0,Uberaba,MG,junho,18.6,1981 - 2011,6
83577.0,Uberaba,MG,julho,18.9,1981 - 2011,7
83577.0,Uberaba,MG,agosto,20.9,1981 - 2011,8
83577.0,Uberaba,MG,setembro,22.8,1981 - 2011,9
83577.0,Uberaba,MG,outubro,23.9,1981 - 2011,10
83577.0,Uberaba,MG,novembro,23.7,1981 - 2011,11
83577.0,Uberaba,MG,dezembro,23.6,1981 - 2011,12
83577.0,Uberaba,MG,janeiro,23.8,1991 - 2021,1
83577.0,Uberaba,MG,fevereiro,23.9,1991 - 2021,2
83577.0,Uberaba,MG,marco,23.6,1991 - 2021,3
83577.0,Uberaba,MG,abril,22.6,1991 - 2021,4
83577.0,Uberaba,MG,maio,20.0,1991 - 2021,5
83577.0,Uberaba,MG,junho,19.0,1991 - 2021,6
83577.0,Uberaba,MG,julho,19.1,1991 - 2021,7
83577.0,Uberaba,MG,agosto,21.1,1991 - 2021,8
83577.0,Uberaba,MG,setembro,23.2,1991 - 2021,9
83577.0,Uberaba,MG,outubro,24.2,1991 - 2021,10
83577.0,Uberaba,MG,novembro,23.8,1991 - 2021,11
83577.0,Uberaba,MG,dezembro,23.8,1991 - 2021,12
83579.0,Araxá,MG,janeiro,21.5,1961 - 1991,1
83579.0,Araxá,MG,fevereiro,22.0,1961 - 1991,2
83579.0,Araxá,MG,marco,22.0,1961 - 1991,3
83579.0,Araxá,MG,abril,20.3,1961 - 1991,4
83579.0,Araxá,MG,maio,18.7,1961 - 1991,5
83579.0,Araxá,MG,junho,17.9,1961 - 1991,6
83579.0,Araxá,MG,julho,17.5,1961 - 1991,7
83579.0,Araxá,MG,agosto,19.4,1961 - 1991,8
83579.0,Araxá,MG,setembro,20.0,1961 - 1991,9
83579.0,Araxá,MG,outubro,21.1,1961 - 1991,10
83579.0,Araxá,MG,novembro,21.0,1961 - 1991,11
83579.0,Araxá,MG,dezembro,21.0,1961 - 1991,12
83579.0,Araxá,MG,janeiro,22.4,1981 - 2011,1
83579.0,Araxá,MG,fevereiro,22.5,1981 - 2011,2
83579.0,Araxá,MG,marco,22.2,1981 - 2011,3
83579.0,Araxá,MG,abril,21.5,1981 - 2011,4
83579.0,Araxá,MG,maio,19.4,1981 - 2011,5
83579.0,Araxá,MG,junho,18.5,1981 - 2011,6
83579.0,Araxá,MG,julho,18.4,1981 - 2011,7
83579.0,Araxá,MG,agosto,20.0,1981 - 2011,8
83579.0,Araxá,MG,setembro,21.6,1981 - 2011,9
83579.0,Araxá,MG,outubro,22.3,1981 - 2011,10
83579.0,Araxá,MG,novembro,22.0,1981 - 2011,11
83579.0,Araxá,MG,dezembro,21.9,1981 - 2011,12
83579.0,Araxá,MG,janeiro,22.6,1991 - 2021,1
83579.0,Araxá,MG,fevereiro,22.7,1991 - 2021,2
83579.0,Araxá,MG,marco,22.2,1991 - 2021,3
83579.0,Araxá,MG,abril,21.6,1991 - 2021,4
83579.0,Araxá,MG,maio,19.6,1991 - 2021,5
83579.0,Araxá,MG,junho,18.7,1991 - 2021,6
83579.0,Araxá,MG,julho,18.7,1991 - 2021,7
83579.0,Araxá,MG,agosto,20.3,1991 - 2021,8
83579.0,Araxá,MG,setembro,21.9,1991 - 2021,9
83579.0,Araxá,MG,outubro,22.8,1991 - 2021,10
83579.0,Araxá,MG,novembro,22.1,1991 - 2021,11
83579.0,Araxá,MG,dezembro,22.3,1991 - 2021,12
83582.0,Bambuí,MG,janeiro,23.2,1961 - 1991,1
83582.0,Bambuí,MG,fevereiro,23.4,1961 - 1991,2
83582.0,Bambuí,MG,marco,23.1,1961 - 1991,3
83582.0,Bambuí,MG,abril,20.9,1961 - 1991,4
83582.0,Bambuí,MG,maio,18.2,1961 - 1991,5
83582.0,Bambuí,MG,junho,16.6,1961 - 1991,6
83582.0,Bambuí,MG,julho,16.1,1961 - 1991,7
83582.0,Bambuí,MG,agosto,18.4,1961 - 1991,8
83582.0,Bambuí,MG,setembro,20.2,1961 - 1991,9
83582.0,Bambuí,MG,outubro,22.2,1961 - 1991,10
83582.0,Bambuí,MG,novembro,22.4,1961 - 1991,11
83582.0,Bambuí,MG,dezembro,22.6,1961 - 1991,12
83582.0,Bambuí,MG,janeiro,23.6,1981 - 2011,1
83582.0,Bambuí,MG,fevereiro,23.5,1981 - 2011,2
83582.0,Bambuí,MG,marco,22.9,1981 - 2011,3
83582.0,Bambuí,MG,abril,21.6,1981 - 2011,4
83582.0,Bambuí,MG,maio,18.5,1981 - 2011,5
83582.0,Bambuí,MG,junho,16.4,1981 - 2011,6
83582.0,Bambuí,MG,julho,16.4,1981 - 2011,7
83582.0,Bambuí,MG,agosto,17.8,1981 - 2011,8
83582.0,Bambuí,MG,setembro,20.7,1981 - 2011,9
83582.0,Bambuí,MG,outubro,22.6,1981 - 2011,10
83582.0,Bambuí,MG,novembro,22.8,1981 - 2011,11
83582.0,Bambuí,MG,dezembro,23.2,1981 - 2011,12
83582.0,Bambuí,MG,janeiro,23.6,1991 - 2021,1
83582.0,Bambuí,MG,fevereiro,23.6,1991 - 2021,2
83582.0,Bambuí,MG,marco,22.9,1991 - 2021,3
83582.0,Bambuí,MG,abril,21.5,1991 - 2021,4
83582.0,Bambuí,MG,maio,18.5,1991 - 2021,5
83582.0,Bambuí,MG,junho,16.7,1991 - 2021,6
83582.0,Bambuí,MG,julho,16.5,1991 - 2021,7
83582.0,Bambuí,MG,agosto,17.9,1991 - 2021,8
83582.0,Bambuí,MG,setembro,20.7,1991 - 2021,9
83582.0,Bambuí,MG,outubro,22.7,1991 - 2021,10
83582.0,Bambuí,MG,novembro,22.9,1991 - 2021,11
83582.0,Bambuí,MG,dezembro,23.3,1991 - 2021,12
83587.0,Belo Horizonte,MG,janeiro,22.8,1961 - 1991,1
83587.0,Belo Horizonte,MG,fevereiro,23.0,1961 - 1991,2
83587.0,Belo Horizonte,MG,marco,22.9,1961 - 1991,3
83587.0,Belo Horizonte,MG,abril,21.7,1961 - 1991,4
83587.0,Belo Horizonte,MG,maio,19.6,1961 - 1991,5
83587.0,Belo Horizonte,MG,junho,18.5,1961 - 1991,6
83587.0,Belo Horizonte,MG,julho,18.0,1961 - 1991,7
83587.0,Belo Horizonte,MG,agosto,19.7,1961 - 1991,8
83587.0,Belo Horizonte,MG,setembro,21.1,1961 - 1991,9
83587.0,Belo Horizonte,MG,outubro,21.7,1961 - 1991,10
83587.0,Belo Horizonte,MG,novembro,22.2,1961 - 1991,11
83587.0,Belo Horizonte,MG,dezembro,22.2,1961 - 1991,12
83587.0,Belo Horizonte,MG,janeiro,23.4,1981 - 2011,1
83587.0,Belo Horizonte,MG,fevereiro,23.8,1981 - 2011,2
83587.0,Belo Horizonte,MG,marco,23.4,1981 - 2011,3
83587.0,Belo Horizonte,MG,abril,22.5,1981 - 2011,4
83587.0,Belo Horizonte,MG,maio,20.5,1981 - 2011,5
83587.0,Belo Horizonte,MG,junho,19.3,1981 - 2011,6
83587.0,Belo Horizonte,MG,julho,19.1,1981 - 2011,7
83587.0,Belo Horizonte,MG,agosto,20.3,1981 - 2011,8
83587.0,Belo Horizonte,MG,setembro,21.6,1981 - 2011,9
83587.0,Belo Horizonte,MG,outubro,22.6,1981 - 2011,10
83587.0,Belo Horizonte,MG,novembro,22.7,1981 - 2011,11
83587.0,Belo Horizonte,MG,dezembro,22.9,1981 - 2011,12
83587.0,Belo Horizonte,MG,janeiro,23.7,1991 - 2021,1
83587.0,Belo Horizonte,MG,fevereiro,24.0,1991 - 2021,2
83587.0,Belo Horizonte,MG,marco,23.5,1991 - 2021,3
83587.0,Belo Horizonte,MG,abril,22.6,1991 - 2021,4
83587.0,Belo Horizonte,MG,maio,20.6,1991 - 2021,5
83587.0,Belo Horizonte,MG,junho,19.6,1991 - 2021,6
83587.0,Belo Horizonte,MG,julho,19.4,1991 - 2021,7
83587.0,Belo Horizonte,MG,agosto,20.5,1991 - 2021,8
83587.0,Belo Horizonte,MG,setembro,22.0,1991 - 2021,9
83587.0,Belo Horizonte,MG,outubro,23.0,1991 - 2021,10
83587.0,Belo Horizonte,MG,novembro,22.7,1991 - 2021,11
83587.0,Belo Horizonte,MG,dezembro,23.3,1991 - 2021,12
83592.0,Caratinga,MG,janeiro,23.2,1961 - 1991,1
83592.0,Caratinga,MG,fevereiro,23.6,1961 - 1991,2
83592.0,Caratinga,MG,marco,23.1,1961 - 1991,3
83592.0,Caratinga,MG,abril,21.4,1961 - 1991,4
83592.0,Caratinga,MG,maio,19.4,1961 - 1991,5
83592.0,Caratinga,MG,junho,18.1,1961 - 1991,6
83592.0,Caratinga,MG,julho,17.8,1961 - 1991,7
83592.0,Caratinga,MG,agosto,19.1,1961 - 1991,8
83592.0,Caratinga,MG,setembro,20.5,1961 - 1991,9
83592.0,Caratinga,MG,outubro,22.1,1961 - 1991,10
83592.0,Caratinga,MG,novembro,22.8,1961 - 1991,11
83592.0,Caratinga,MG,dezembro,22.9,1961 - 1991,12
83592.0,Caratinga,MG,janeiro,23.6,1981 - 2011,1
83592.0,Caratinga,MG,fevereiro,24.1,1981 - 2011,2
83592.0,Caratinga,MG,marco,23.5,1981 - 2011,3
83592.0,Caratinga,MG,abril,22.0,1981 - 2011,4
83592.0,Caratinga,MG,maio,19.7,1981 - 2011,5
83592.0,Caratinga,MG,junho,18.2,1981 - 2011,6
83592.0,Caratinga,MG,julho,18.2,1981 - 2011,7
83592.0,Caratinga,MG,agosto,19.4,1981 - 2011,8
83592.0,Caratinga,MG,setembro,20.9,1981 - 2011,9
83592.0,Caratinga,MG,outubro,22.5,1981 - 2011,10
83592.0,Caratinga,MG,novembro,22.9,1981 - 2011,11
83592.0,Caratinga,MG,dezembro,23.3,1981 - 2011,12
83592.0,Caratinga,MG,janeiro,23.9,1991 - 2021,1
83592.0,Caratinga,MG,fevereiro,24.2,1991 - 2021,2
83592.0,Caratinga,MG,marco,23.6,1991 - 2021,3
83592.0,Caratinga,MG,abril,22.2,1991 - 2021,4
83592.0,Caratinga,MG,maio,19.7,1991 - 2021,5
83592.0,Caratinga,MG,junho,18.5,1991 - 2021,6
83592.0,Caratinga,MG,julho,18.3,1991 - 2021,7
83592.0,Caratinga,MG,agosto,19.4,1991 - 2021,8
83592.0,Caratinga,MG,setembro,21.3,1991 - 2021,9
83592.0,Caratinga,MG,outubro,22.7,1991 - 2021,10
83592.0,Caratinga,MG,novembro,22.8,1991 - 2021,11
83592.0,Caratinga,MG,dezembro,23.5,1991 - 2021,12
83630.0,Franca,SP,janeiro,21.7,1961 - 1991,1
83630.0,Franca,SP,fevereiro,22.0,1961 - 1991,2
83630.0,Franca,SP,marco,22.0,1961 - 1991,3
83630.0,Franca,SP,abril,21.0,1961 - 1991,4
83630.0,Franca,SP,maio,19.0,1961 - 1991,5
83630.0,Franca,SP,junho,17.8,1961 - 1991,6
83630.0,Franca,SP,julho,17.7,1961 - 1991,7
